sáb;23/05/2015;;;;;;;;
dom;24/05/2015;;;;;;;;
seg;25/05/2015;;16:10;21:44;22:45;01:40;;;
ter;26/05/2015;;16:13;21:56;22:56;01:57;;;
qua;27/05/2015;;16:14;20:48;21:48;02:00;;;
qui;28/05/2015;;16:14;21:26;22:27;01:37;;;
sex;29/05/2015;;;;;;;;
sáb;30/05/2015;;;;;;;;
dom;31/05/2015;;;;;;;;
seg;01/06/2015;;16:02;21:11;22:11;02:05;;;
ter;02/06/2015;;15:43;21:15;22:17;01:37;;;
qua;03/06/2015;;15:48;21:19;22:23;01:38;;;
qui;04/06/2015;;;;;;;;
sex;05/06/2015;;16:13;21:16;22:17;01:43;;;
sáb;06/06/2015;;;;;;;;
dom;07/06/2015;;;;;;;;
seg;08/06/2015;;16:09;21:03;22:04;01:41;;;
ter;09/06/2015;;16:06;20:54;21:56;01:56;;;
qua;10/06/2015;;16:10;20:58;21:59;01:50;;;
qui;11/06/2015;;16:13;21:06;22:07;01:39;;;
sex;12/06/2015;;16:11;20:56;21:57;01:55;;;
sáb;13/06/2015;;;;;;;;
dom;14/06/2015;;;;;;;;
seg;15/06/2015;;16:10;21:24;22:24;01:49;;;
ter;16/06/2015;;16:13;20:57;21:59;01:53;;;
qua;17/06/2015;;16:14;21:17;22:18;02:14;;;
qui;18/06/2015;;16:08;21:05;22:14;02:29;;;
sex;19/06/2015;;16:11;21:03;22:06;01:44;;;
sáb;20/06/2015;;;;;;;;
Soma;;;;;;;;;
dom;21/06/2015;;;;;;;;
seg;22/06/2015;;16:10;21:04;22:12;02:27;;;
ter;23/06/2015;;16:10;18:30;;;;;
qua;24/06/2015;;16:10;21:02;22:05;01:57;;;
qui;25/06/2015;;16:10;21:03;22:06;01:42;;;
sex;26/06/2015;;16:11;21:12;22:13;01:51;;;
sáb;27/06/2015;;;;;;;;
dom;28/06/2015;;;;;;;;
seg;29/06/2015;;16:10;20:59;22:04;01:53;;;
ter;30/06/2015;;16:10;20:54;21:56;01:46;;;
qua;01/07/2015;;16:14;21:19;22:19;02:16;;;
qui;02/07/2015;;16:11;21:03;22:04;01:31;;;
sex;03/07/2015;;16:10;21:14;22:14;01:36;;;
sáb;04/07/2015;;;;;;;;
dom;05/07/2015;;;;;;;;
seg;06/07/2015;;16:14;21:29;22:32;02:00;;;
ter;07/07/2015;;16:13;21:02;22:05;01:38;;;
qua;08/07/2015;;16:13;21:10;22:14;01:48;;;
qui;09/07/2015;;16:13;21:01;22:04;01:49;;;
sex;10/07/2015;;16:11;21:09;22:13;02:37;;;
sáb;11/07/2015;;;;;;;;
dom;12/07/2015;;;;;;;;
seg;13/07/2015;;16:11;21:00;22:00;01:44;;;
ter;14/07/2015;;16:10;21:15;22:18;01:38;;;
qua;15/07/2015;;16:14;21:01;22:01;01:31;;;
qui;16/07/2015;;16:11;21:24;22:27;01:31;;;
sex;17/07/2015;;16:12;20:54;21:55;01:31;;;
sáb;18/07/2015;;;;;;;;
dom;19/07/2015;;;;;;;;
seg;20/07/2015;;16:10;21:00;22:05;02:16;;;
Soma;;;;;;;;;
ter;21/07/2015;;15:21;20:57;21:58;01:39;;;
qua;22/07/2015;;16:10;20:55;21:56;01:37;;;
qui;23/07/2015;;16:13;21:17;22:18;01:32;;;
sex;24/07/2015;;15:39;21:14;22:16;02:55;;;
sáb;25/07/2015;;;;;;;;
dom;26/07/2015;;;;;;;;
seg;27/07/2015;;16:10;21:04;22:07;01:36;;;
ter;28/07/2015;;16:09;21:08;22:09;01:38;;;
qua;29/07/2015;;16:08;21:02;22:05;01:31;;;
qui;30/07/2015;;16:10;21:04;22:04;02:02;;;
sex;31/07/2015;;16:11;21:06;22:12;01:45;;;
sáb;01/08/2015;;;;;;;;
dom;02/08/2015;;;;;;;;
seg;03/08/2015;;15:49;21:08;22:16;01:36;;;
ter;04/08/2015;;15:50;21:06;22:08;01:46;;;
qua;05/08/2015;;15:42;21:07;22:09;01:38;;;
qui;06/08/2015;;15:46;21:41;22:45;01:48;;;
sex;07/08/2015;;15:49;20:55;21:58;01:48;;;
sáb;08/08/2015;;;;;;;;
dom;09/08/2015;;;;;;;;
seg;10/08/2015;;15:08;21:08;22:12;01:37;;;
ter;11/08/2015;;15:48;21:07;22:12;01:33;;;
qua;12/08/2015;;15:45;20:51;21:54;01:37;;;
qui;13/08/2015;;15:55;21:00;22:04;01:40;;;
sex;14/08/2015;;15:11;20:55;21:56;00:42;;;
sáb;15/08/2015;;;;;;;;
dom;16/08/2015;;;;;;;;
seg;17/08/2015;;16:10;20:56;22:00;01:51;;;
ter;18/08/2015;;15:24;20:50;21:53;01:25;;;
qua;19/08/2015;;16:11;21:08;22:11;01:35;;;
qui;20/08/2015;;16:11;21:19;22:21;01:36;;;
Soma;;;;;;;;;
sex;21/08/2015;;15:50;21:00;22:00;01:26;;;
sáb;22/08/2015;;;;;;;;
dom;23/08/2015;;;;;;;;
seg;24/08/2015;;14:53;18:05;20:40;01:37;;;
ter;25/08/2015;;15:41;21:14;22:17;01:51;;;
qua;26/08/2015;;15:54;21:13;22:14;02:03;;;
qui;27/08/2015;;15:50;21:22;22:23;01:49;;;
sex;28/08/2015;;15:58;21:15;22:18;02:03;;;
sáb;29/08/2015;;;;;;;;
dom;30/08/2015;;;;;;;;
seg;31/08/2015;;16:11;21:01;22:03;01:39;;;
ter;01/09/2015;;15:25;21:15;22:15;01:21;;;
qua;02/09/2015;;16:09;21:00;22:00;01:45;;;
qui;03/09/2015;;16:12;21:00;22:04;02:27;;;
sex;04/09/2015;;15:48;21:06;22:14;02:20;;;
sáb;05/09/2015;;;;;;;;
dom;06/09/2015;;;;;;;;
seg;07/09/2015;;;;;;;;
ter;08/09/2015;;16:10;20:59;21:59;02:25;;;
qua;09/09/2015;;16:10;21:12;22:13;01:53;;;
qui;10/09/2015;;16:10;20:32;;;;;
sex;11/09/2015;;16:09;21:08;22:11;01:28;;;
sáb;12/09/2015;;;;;;;;
dom;13/09/2015;;;;;;;;
seg;14/09/2015;;16:11;21:14;22:17;01:51;;;
ter;15/09/2015;;16:10;21:03;22:04;01:55;;;
qua;16/09/2015;;16:11;21:01;22:02;01:38;;;
qui;17/09/2015;;16:09;21:22;22:23;02:02;;;
sex;18/09/2015;;16:12;21:12;22:13;01:44;;;
sáb;19/09/2015;;;;;;;;
dom;20/09/2015;;;;;;;;
Soma;;;;;;;;;
seg;21/09/2015;;16:15;21:20;22:20;01:41;;;
ter;22/09/2015;;16:10;21:44;22:45;01:30;;;
qua;23/09/2015;;16:10;21:26;22:26;02:32;;;
qui;24/09/2015;;16:12;21:05;22:08;01:55;;;
sex;25/09/2015;;16:11;21:33;22:34;01:42;;;
sáb;26/09/2015;;;;;;;;
dom;27/09/2015;;;;;;;;
seg;28/09/2015;;16:10;21:16;22:19;01:35;;;
ter;29/09/2015;;16:10;21:02;22:04;01:30;;;
qua;30/09/2015;;16:10;21:01;22:01;02:31;;;
qui;01/10/2015;;16:11;21:02;22:02;01:31;;;
sex;02/10/2015;;18:55;21:15;22:16;02:28;;;
sáb;03/10/2015;;;;;;;;
dom;04/10/2015;;;;;;;;
seg;05/10/2015;;16:11;21:33;22:33;01:32;;;
ter;06/10/2015;;16:11;21:50;22:51;02:16;;;
qua;07/10/2015;;18:58;21:27;22:27;01:55;;;
qui;08/10/2015;;16:10;21:42;22:44;02:22;;;
sex;09/10/2015;;16:09;21:16;22:16;01:33;;;
sáb;10/10/2015;;;;;;;;
dom;11/10/2015;;;;;;;;
seg;12/10/2015;;;;;;;;
ter;13/10/2015;;16:09;21:02;22:05;01:27;;;
qua;14/10/2015;;16:13;21:15;22:15;01:54;;;
qui;15/10/2015;;16:16;21:10;22:17;01:56;;;
sex;16/10/2015;;16:11;21:43;22:46;02:24;;;
sáb;17/10/2015;;;;;;;;
dom;18/10/2015;;;;;;;;
seg;19/10/2015;;14:56;21:20;22:21;01:28;;;
ter;20/10/2015;;14:55;21:00;22:00;01:33;;;
Soma;;;;;;;;;
qua;21/10/2015;;14:56;21:04;22:06;01:42;;;
qui;22/10/2015;;16:13;21:15;22:18;02:35;;;
sex;23/10/2015;;16:11;21:20;22:20;02:30;;;
sáb;24/10/2015;;;;;;;;
dom;25/10/2015;;;;;;;;
seg;26/10/2015;;16:10;21:28;22:28;02:05;;;
ter;27/10/2015;;16:13;21:02;22:08;01:35;;;
qua;28/10/2015;;16:12;21:35;22:35;01:36;;;
qui;29/10/2015;;15:56;21:05;22:05;01:35;;;
sex;30/10/2015;;;;;;;;
sáb;31/10/2015;;;;;;;;
dom;01/11/2015;;;;;;;;
seg;02/11/2015;;;;;;;;
ter;03/11/2015;;16:11;21:19;22:19;01:52;;;
qua;04/11/2015;;16:04;21:01;22:01;01:30;;;
qui;05/11/2015;;14:59;21:36;22:36;01:46;;;
sex;06/11/2015;;16:06;21:30;22:32;01:36;;;
sáb;07/11/2015;;;;;;;;
dom;08/11/2015;;;;;;;;
seg;09/11/2015;;16:08;21:14;22:18;01:45;;;
ter;10/11/2015;;16:10;21:00;22:00;01:45;;;
qua;11/11/2015;;16:10;21:00;22:01;01:27;;;
qui;12/11/2015;;14:58;21:02;22:10;01:42;;;
sex;13/11/2015;;16:11;20:52;21:52;01:51;;;
sáb;14/11/2015;;;;;;;;
dom;15/11/2015;;;;;;;;
seg;16/11/2015;;16:09;20:59;21:59;01:55;;;
ter;17/11/2015;;16:10;20:55;21:56;01:36;;;
qua;18/11/2015;;16:11;20:56;21:56;01:40;;;
qui;19/11/2015;;16:12;21:01;22:01;01:51;;;
sex;20/11/2015;;16:11;21:05;22:06;03:26;;;
Soma;;;;;;;;;
sáb;21/11/2015;;;;;;;;
dom;22/11/2015;;;;;;;;
seg;23/11/2015;;16:10;21:55;22:55;01:37;;;
ter;24/11/2015;;16:10;21:08;22:10;01:34;;;
qua;25/11/2015;;16:10;20:49;21:49;01:40;;;
qui;26/11/2015;;15:57;20:55;21:55;01:46;;;
sex;27/11/2015;;18:31;20:50;21:52;01:29;;;
sáb;28/11/2015;;;;;;;;
dom;29/11/2015;;;;;;;;
seg;30/11/2015;;15:45;21:00;22:00;01:35;;;
ter;01/12/2015;;16:13;21:12;22:12;01:51;;;
qua;02/12/2015;;16:12;22:19;23:25;01:52;;;
qui;03/12/2015;;16:11;22:40;23:46;03:13;;;
sex;04/12/2015;;16:09;21:31;22:31;01:32;;;
sáb;05/12/2015;;;;;;;;
dom;06/12/2015;;;;;;;;
seg;07/12/2015;;16:11;21:19;22:21;01:59;;;
ter;08/12/2015;;16:12;20:53;21:56;01:35;;;
qua;09/12/2015;;16:15;21:19;22:20;01:32;;;
qui;10/12/2015;;16:06;21:02;22:03;01:43;;;
sex;11/12/2015;;16:11;21:03;22:05;01:42;;;
sáb;12/12/2015;;;;;;;;
dom;13/12/2015;;;;;;;;
seg;14/12/2015;;16:12;20:59;22:00;01:47;;;
ter;15/12/2015;;16:11;20:54;21:54;01:36;;;
qua;16/12/2015;;16:10;20:56;21:56;01:40;;;
qui;17/12/2015;;16:11;20:55;21:56;01:33;;;
sex;18/12/2015;;16:11;20:56;21:56;01:37;;;
sáb;19/12/2015;;10:05;15:13;;;;;
dom;20/12/2015;;;;;;;;
Soma;;;;;;;;;
seg;21/12/2015;;16:09;21:12;22:15;01:45;;;
ter;22/12/2015;;14:56;22:44;23:49;02:42;;;
qua;23/12/2015;;16:10;20:51;21:56;01:50;;;
qui;24/12/2015;;;;;;;;
sex;25/12/2015;;;;;;;;
sáb;26/12/2015;;;;;;;;
dom;27/12/2015;;;;;;;;
seg;28/12/2015;;16:11;21:02;22:03;02:06;;;
ter;29/12/2015;;16:09;20:32;21:34;01:36;;;
qua;30/12/2015;;15:52;20:51;21:58;02:51;;;
qui;31/12/2015;;;;;;;;
sex;01/01/2016;;;;;;;;
sáb;02/01/2016;;;;;;;;
dom;03/01/2016;;;;;;;;
seg;04/01/2016;;16:10;21:06;22:09;01:33;;;
ter;05/01/2016;;16:11;21:08;22:09;01:50;;;
qua;06/01/2016;;16:10;20:50;21:51;01:50;;;
qui;07/01/2016;;16:11;21:07;22:08;01:55;;;
sex;08/01/2016;;16:11;21:17;22:20;02:05;;;
sáb;09/01/2016;;;;;;;;
dom;10/01/2016;;;;;;;;
seg;11/01/2016;;16:13;21:10;22:12;01:41;;;
ter;12/01/2016;;16:12;21:00;22:00;01:40;;;
qua;13/01/2016;;16:11;21:05;22:09;02:00;;;
qui;14/01/2016;;16:11;20:51;21:56;01:41;;;
sex;15/01/2016;;16:12;21:54;22:54;01:34;;;
sáb;16/01/2016;;;;;;;;
dom;17/01/2016;;;;;;;;
seg;18/01/2016;;;;;;;;
ter;19/01/2016;;;;;;;;
qua;20/01/2016;;;;;;;;
Soma;;;;;;;;;
qui;21/01/2016;;;;;;;;
sex;22/01/2016;;;;;;;;
sáb;23/01/2016;;;;;;;;
dom;24/01/2016;;;;;;;;
seg;25/01/2016;;;;;;;;
ter;26/01/2016;;;;;;;;
qua;27/01/2016;;;;;;;;
qui;28/01/2016;;;;;;;;
sex;29/01/2016;;;;;;;;
sáb;30/01/2016;;;;;;;;
dom;31/01/2016;;;;;;;;
seg;01/02/2016;;;;;;;;
ter;02/02/2016;;;;;;;;
qua;03/02/2016;;;;;;;;
qui;04/02/2016;;;;;;;;
sex;05/02/2016;;;;;;;;
sáb;06/02/2016;;;;;;;;
dom;07/02/2016;;;;;;;;
seg;08/02/2016;;;;;;;;
ter;09/02/2016;;;;;;;;
qua;10/02/2016;;;;;;;;
qui;11/02/2016;;;;;;;;
sex;12/02/2016;;;;;;;;
sáb;13/02/2016;;;;;;;;
dom;14/02/2016;;;;;;;;
seg;15/02/2016;;;;;;;;
ter;16/02/2016;;;;;;;;
qua;17/02/2016;;;;;;;;
qui;18/02/2016;;05:29;11:21;12:21;15:25;;;
sex;19/02/2016;;05:27;11:21;12:23;15:20;;;
sáb;20/02/2016;;;;;;;;
Soma;;;;;;;;;
dom;21/02/2016;;;;;;;;
seg;22/02/2016;;05:28;11:21;12:26;15:23;;;
ter;23/02/2016;;05:27;11:25;12:27;15:20;;;
qua;24/02/2016;;05:28;11:52;12:54;15:21;;;
qui;25/02/2016;;05:29;11:26;12:31;15:22;;;
sex;26/02/2016;;05:32;11:27;12:32;15:32;;;
sáb;27/02/2016;;;;;;;;
dom;28/02/2016;;;;;;;;
seg;29/02/2016;;05:13;10:43;11:43;15:18;;;
ter;01/03/2016;;05:13;10:43;11:43;15:28;;;
qua;02/03/2016;;05:19;10:42;11:43;15:19;;;
qui;03/03/2016;;05:13;10:41;11:42;15:20;;;
sex;04/03/2016;;05:10;10:43;11:43;15:18;;;
sáb;05/03/2016;;;;;;;;
dom;06/03/2016;;;;;;;;
seg;07/03/2016;;05:11;10:40;11:40;15:20;;;
ter;08/03/2016;;05:11;10:44;11:49;15:20;;;
qua;09/03/2016;;05:12;10:40;11:43;15:32;;;
qui;10/03/2016;;05:14;10:43;11:43;15:20;;;
sex;11/03/2016;;05:13;10:42;11:45;15:20;;;
sáb;12/03/2016;;;;;;;;
dom;13/03/2016;;;;;;;;
seg;14/03/2016;;05:13;11:12;12:13;15:19;;;
ter;15/03/2016;;05:13;11:15;12:15;15:21;;;
qua;16/03/2016;;05:13;11:47;12:53;15:20;;;
qui;17/03/2016;;05:11;11:59;13:01;15:22;;;
sex;18/03/2016;;05:16;11:11;12:11;15:24;;;
sáb;19/03/2016;;;;;;;;
dom;20/03/2016;;;;;;;;
Soma;;;;;;;;;
seg;21/03/2016;;05:16;11:43;12:46;15:20;;;
ter;22/03/2016;;05:21;11:25;12:29;15:20;;;
qua;23/03/2016;;05:18;11:22;12:22;15:19;;;
qui;24/03/2016;;;;;;;;
sex;25/03/2016;;;;;;;;
sáb;26/03/2016;;;;;;;;
dom;27/03/2016;;;;;;;;
seg;28/03/2016;;05:11;10:55;11:55;15:21;;;
ter;29/03/2016;;05:13;10:46;11:47;15:18;;;
qua;30/03/2016;;05:18;10:47;11:48;15:20;;;
qui;31/03/2016;;05:10;10:51;11:52;15:18;;;
sex;01/04/2016;;05:11;10:59;11:59;15:21;;;
sáb;02/04/2016;;;;;;;;
dom;03/04/2016;;;;;;;;
seg;04/04/2016;;05:11;10:42;11:50;15:19;;;
ter;05/04/2016;;05:14;10:40;11:44;15:24;;;
qua;06/04/2016;;05:10;10:25;11:26;15:21;;;
qui;07/04/2016;;05:09;10:34;11:34;15:19;;;
sex;08/04/2016;;05:11;10:42;11:42;15:20;;;
sáb;09/04/2016;;;;;;;;
dom;10/04/2016;;;;;;;;
seg;11/04/2016;;05:13;10:34;11:34;15:22;;;
ter;12/04/2016;;05:12;10:49;11:49;15:24;;;
qua;13/04/2016;;05:12;10:34;11:35;15:20;;;
qui;14/04/2016;;05:17;07:58;;;;;
sex;15/04/2016;;05:10;10:48;11:50;15:19;;;
sáb;16/04/2016;;;;;;;;
dom;17/04/2016;;;;;;;;
seg;18/04/2016;;05:31;10:39;11:40;15:19;;;
ter;19/04/2016;;05:23;10:42;11:43;15:26;;;
qua;20/04/2016;;05:24;10:38;11:39;15:20;;;
Soma;;;;;;;;;
qui;21/04/2016;;05:11;10:45;11:48;15:18;;;
sex;22/04/2016;;;;;;;;
sáb;23/04/2016;;;;;;;;
dom;24/04/2016;;;;;;;;
seg;25/04/2016;;05:14;10:40;11:41;15:25;;;
ter;26/04/2016;;05:21;10:33;11:37;16:10;;;
qua;27/04/2016;;05:28;10:40;11:46;15:21;;;
qui;28/04/2016;;05:23;10:37;11:39;15:20;;;
sex;29/04/2016;;05:20;10:46;11:52;15:19;;;
sáb;30/04/2016;;;;;;;;
dom;01/05/2016;;;;;;;;
seg;02/05/2016;;05:20;10:46;11:46;15:26;;;
ter;03/05/2016;;05:20;10:47;11:47;15:25;;;
qua;04/05/2016;;05:23;11:05;12:05;15:19;;;
qui;05/05/2016;;05:24;11:47;12:52;15:25;;;
sex;06/05/2016;;05:15;10:19;11:22;15:23;;;
sáb;07/05/2016;;;;;;;;
dom;08/05/2016;;;;;;;;
seg;09/05/2016;;05:19;10:30;11:30;15:20;;;
ter;10/05/2016;;05:16;11:05;12:09;15:22;;;
qua;11/05/2016;;05:12;11:17;12:18;15:21;;;
qui;12/05/2016;;05:18;11:07;12:11;15:26;;;
sex;13/05/2016;;05:17;11:22;12:25;15:22;;;
sáb;14/05/2016;;;;;;;;
dom;15/05/2016;;;;;;;;
seg;16/05/2016;;05:11;11:12;12:17;15:14;;;
ter;17/05/2016;;05:18;10:33;11:39;14:31;;;
qua;18/05/2016;;06:12;10:12;11:13;16:15;;;
qui;19/05/2016;;05:21;10:24;11:24;15:30;;;
Soma;;;;;;;;;
